0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.13397662341594696,0.5130674839019775,9.069303814612795e-07,0.231251060962677,0.4937271475791931,-0.02025640569627285,0.3229314982891083,0.5008890628814697,-0.07831886410713196,0.3915221691131592,0.5468279123306274,-0.13596495985984802,0.42202335596084595,0.6005467176437378,-0.1978335678577423,0.33653804659843445,0.43943166732788086,-0.15012894570827484,0.4295232594013214,0.4112739861011505,-0.2300902009010315,0.4899054765701294,0.3815399706363678,-0.27027520537376404,0.5358219146728516,0.3506632447242737,-0.2942564785480499,0.2951754331588745,0.45058542490005493,-0.17764520645141602,0.43209394812583923,0.5352065563201904,-0.2463379055261612,0.38786906003952026,0.5789254903793335,-0.2345157265663147,0.3543703556060791,0.573792040348053,-0.2159304916858673,0.24610427021980286,0.4888492226600647,-0.20386742055416107,0.35484129190444946,0.595159113407135,-0.2648374140262604,0.32103633880615234,0.6163783073425293,-0.23749472200870514,0.29273179173469543,0.5964109897613525,-0.20908775925636292,0.198472261428833,0.5373472571372986,-0.23085616528987885,0.2894006669521332,0.6183827519416809,-0.2675366699695587,0.3134637475013733,0.6556364297866821,-0.24376991391181946,0.322588175535202,0.6683810949325562,-0.22126267850399017,A
0.0365431010723114,0.6250396370887756,-7.71526003973122e-07,0.10841888189315796,0.499051570892334,-0.1299505978822708,0.2584152817726135,0.4173484146595001,-0.20991383492946625,0.3935103416442871,0.35810336470603943,-0.2774103879928589,0.49556219577789307,0.28303849697113037,-0.3331100344657898,0.4507603645324707,0.5766195058822632,-0.1336941421031952,0.5120599865913391,0.6796925067901611,-0.2307998389005661,0.3868101239204407,0.68373703956604,-0.2838722765445709,0.28701117634773254,0.6577606201171875,-0.30508774518966675,0.4059866666793823,0.6643722057342529,-0.10626416653394699,0.43284404277801514,0.7581843137741089,-0.22361011803150177,0.27910685539245605,0.7240629196166992,-0.26296737790107727,0.17906779050827026,0.6698843240737915,-0.26409587264060974,0.34513533115386963,0.7299931645393372,-0.09105860441923141,0.3563944399356842,0.8099736571311951,-0.20611467957496643,0.2223229706287384,0.7579494714736938,-0.20447975397109985,0.13767629861831665,0.6953208446502686,-0.17231380939483643,0.27951425313949585,0.7792791128158569,-0.08356518298387527,0.30099451541900635,0.8514612317085266,-0.16254529356956482,0.21340638399124146,0.807732105255127,-0.1531551629304886,0.15335682034492493,0.7503948211669922,-0.12406991422176361,A
0.1351984143257141,0.4711275100708008,7.646198127986281e-07,0.21271912753582,0.4179280400276184,-0.035758715122938156,0.29657506942749023,0.39862221479415894,-0.09110983461141586,0.3468215763568878,0.39369529485702515,-0.13446786999702454,0.35950297117233276,0.4129386842250824,-0.17561419308185577,0.26043516397476196,0.4053172469139099,-0.19219128787517548,0.346557080745697,0.49688443541526794,-0.2635037899017334,0.3797033727169037,0.5093309879302979,-0.29439273476600647,0.3883918225765228,0.47906652092933655,-0.3093802034854889,0.2004719376564026,0.4594511389732361,-0.19830021262168884,0.3165227174758911,0.6077665686607361,-0.2697628140449524,0.3375493586063385,0.6131402254104614,-0.2705185115337372,0.32136231660842896,0.5789610743522644,-0.26491400599479675,0.1448451280593872,0.5353116989135742,-0.19734974205493927,0.25743794441223145,0.6647862195968628,-0.2377016246318817,0.2744833827018738,0.6511247754096985,-0.20264488458633423,0.2585750222206116,0.6013627052307129,-0.17523059248924255,0.10304899513721466,0.6046205163002014,-0.19810277223587036,0.18642525374889374,0.697350263595581,-0.2199700027704239,0.2089659571647644,0.6856224536895752,-0.19504240155220032,0.2045743763446808,0.6549028158187866,-0.1747913956642151,A
0.20354880392551422,0.5606878399848938,-1.6387851076160587e-07,0.26817721128463745,0.5126105546951294,-0.01632300391793251,0.3466058671474457,0.4731277823448181,-0.05303928628563881,0.40018510818481445,0.41854965686798096,-0.08304033428430557,0.4356744885444641,0.35888323187828064,-0.10983888059854507,0.33700722455978394,0.524666428565979,-0.1355922967195511,0.4318487048149109,0.627345621585846,-0.16107290983200073,0.412240594625473,0.6197260022163391,-0.14689789712429047,0.3797188103199005,0.5818631649017334,-0.13147568702697754,0.29474425315856934,0.5873478055000305,-0.14070044457912445,0.3991970717906952,0.6865540146827698,-0.16674217581748962,0.37502631545066833,0.6631956100463867,-0.14350716769695282,0.3369124233722687,0.6238430738449097,-0.12632369995117188,0.25632375478744507,0.648104727268219,-0.1389312446117401,0.35876452922821045,0.7329759001731873,-0.1471319943666458,0.33481359481811523,0.705988883972168,-0.11077994853258133,0.2990964353084564,0.6702998876571655,-0.08993998914957047,0.2219613939523697,0.7047159075737,-0.1371428668498993,0.3045481741428375,0.7677768468856812,-0.14050041139125824,0.29659584164619446,0.7424453496932983,-0.1164378821849823,0.27079588174819946,0.7127514481544495,-0.10121919959783554,A
0.9167988896369934,0.5459186434745789,-8.338132602148107e-07,0.8347264528274536,0.5908253192901611,-0.02745799720287323,0.7599409818649292,0.6018814444541931,-0.06304614245891571,0.7068691849708557,0.6095779538154602,-0.10203582793474197,0.6620212197303772,0.5974692106246948,-0.13888828456401825,0.7098785638809204,0.4643346965312958,-0.06031210720539093,0.6131336092948914,0.4659807085990906,-0.1288384646177292,0.6216788291931152,0.5142272114753723,-0.16429246962070465,0.6584942936897278,0.5325515270233154,-0.17970426380634308,0.7604341506958008,0.4485476016998291,-0.07476852834224701,0.6466841697692871,0.5096617937088013,-0.13581471145153046,0.6741213202476501,0.5843444466590881,-0.1361023634672165,0.7146416902542114,0.5948383212089539,-0.12402483820915222,0.8194708228111267,0.4582362174987793,-0.09638267010450363,0.7134756445884705,0.5359441041946411,-0.14705316722393036,0.735762894153595,0.5995239615440369,-0.1187303364276886,0.7692720890045166,0.6003676652908325,-0.0887673944234848,0.8781949877738953,0.48408588767051697,-0.12173447757959366,0.801910400390625,0.5526647567749023,-0.1570841521024704,0.7962710857391357,0.5968993306159973,-0.1409948170185089,0.8124964833259583,0.5973946452140808,-0.11869602650403976,A
0.1552124172449112,0.5146626234054565,4.1992123556156e-07,0.23292408883571625,0.5277975797653198,-0.012322977185249329,0.29961737990379333,0.5445636510848999,-0.04621240869164467,0.3581719398498535,0.5712024569511414,-0.08391254395246506,0.39887604117393494,0.5805031657218933,-0.12228262424468994,0.33498042821884155,0.4611285328865051,-0.07204537093639374,0.415071576833725,0.4371412992477417,-0.11400116235017776,0.47173959016799927,0.416071355342865,-0.12940560281276703,0.5105469226837158,0.39660173654556274,-0.13862311840057373,0.310840368270874,0.4459332823753357,-0.09036405384540558,0.4070138931274414,0.5193787813186646,-0.13913394510746002,0.3662411868572235,0.5640000104904175,-0.1352379471063614,0.33266133069992065,0.5730649828910828,-0.12146082520484924,0.2760332524776459,0.45869022607803345,-0.1082502007484436,0.3404214382171631,0.5628975629806519,-0.1547420173883438,0.3041004538536072,0.595048189163208,-0.1390088051557541,0.27143600583076477,0.5997111797332764,-0.11803989112377167,0.23878751695156097,0.4871625006198883,-0.12758208811283112,0.29205676913261414,0.5671743750572205,-0.16933301091194153,0.32271626591682434,0.6110068559646606,-0.1676873117685318,0.3466675579547882,0.6395538449287415,-0.15635579824447632,A
0.1605595201253891,0.5204204320907593,-2.41648052679011e-07,0.23346030712127686,0.4672314524650574,-0.018389971926808357,0.3255743980407715,0.422555148601532,-0.05252278968691826,0.38562536239624023,0.36485421657562256,-0.079566590487957,0.4237182140350342,0.30361098051071167,-0.10235429555177689,0.31970661878585815,0.4868563115596771,-0.12439161539077759,0.41240012645721436,0.5937589406967163,-0.15038025379180908,0.38563212752342224,0.579105019569397,-0.14044420421123505,0.35026904940605164,0.5354508757591248,-0.12809458374977112,0.27464210987091064,0.5554685592651367,-0.12728601694107056,0.3757958710193634,0.6561631560325623,-0.1497739553451538,0.3500719368457794,0.6302880644798279,-0.12972359359264374,0.3127676248550415,0.5878010392189026,-0.11551973968744278,0.23283694684505463,0.6219263076782227,-0.12408947944641113,0.3323999345302582,0.7032750844955444,-0.1300017237663269,0.3093715310096741,0.6762332320213318,-0.09672096371650696,0.2734905779361725,0.6392819881439209,-0.07793429493904114,0.19481751322746277,0.6829038858413696,-0.12092138826847076,0.2803427577018738,0.7393141984939575,-0.1201135665178299,0.270154744386673,0.711053192615509,-0.09437587857246399,0.24139699339866638,0.6799546480178833,-0.07794597744941711,A
0.9975447654724121,0.520435094833374,-1.1012785989805707e-06,0.9214743375778198,0.4313037395477295,-0.12095053493976593,0.7551836371421814,0.383992463350296,-0.1879138946533203,0.6165100336074829,0.3275018036365509,-0.24134325981140137,0.5352041125297546,0.255332350730896,-0.27805814146995544,0.6459146738052368,0.5270277857780457,-0.14596575498580933,0.5815384387969971,0.6164731383323669,-0.27177688479423523,0.7163251638412476,0.5626895427703857,-0.3178653419017792,0.7690844535827637,0.5175097584724426,-0.3295271098613739,0.71533203125,0.5993969440460205,-0.12594039738178253,0.677772581577301,0.6668598055839539,-0.26094862818717957,0.814105212688446,0.5921708941459656,-0.26513561606407166,0.8257340788841248,0.5480840802192688,-0.24117960035800934,0.7789500951766968,0.654283344745636,-0.1251564919948578,0.7608115077018738,0.7072078585624695,-0.24869664013385773,0.8688132762908936,0.6315732002258301,-0.21354344487190247,0.8671364784240723,0.5807376503944397,-0.16152673959732056,0.8392407298088074,0.696388304233551,-0.134828582406044,0.8287175893783569,0.740267276763916,-0.20645560324192047,0.902686357498169,0.6754266023635864,-0.18545231223106384,0.9090995192527771,0.6257165670394897,-0.15246669948101044,A
0.06002047657966614,0.6504893898963928,-8.638728559162701e-07,0.13589537143707275,0.5229653716087341,-0.11368118971586227,0.2898504137992859,0.4365024268627167,-0.1810309886932373,0.417717844247818,0.37555283308029175,-0.2351732701063156,0.5016055107116699,0.30010154843330383,-0.27813345193862915,0.44680094718933105,0.5752573013305664,-0.1337730437517166,0.4857734441757202,0.6626778841018677,-0.21177035570144653,0.36386168003082275,0.6757431626319885,-0.24537064135074615,0.27148711681365967,0.6556891798973083,-0.2561589181423187,0.4185847043991089,0.6673678755760193,-0.11068794131278992,0.4276738464832306,0.7498365640640259,-0.2053534835577011,0.2829943895339966,0.7256232500076294,-0.23216845095157623,0.19313374161720276,0.6759446263313293,-0.23226416110992432,0.3750440776348114,0.741013765335083,-0.09626259654760361,0.3722779154777527,0.8139635324478149,-0.1945873200893402,0.23745954036712646,0.7659021615982056,-0.18838398158550262,0.15357211232185364,0.7033782601356506,-0.15967540442943573,0.3230140209197998,0.7971591949462891,-0.0884711816906929,0.3349071443080902,0.8657915592193604,-0.1594557762145996,0.24244682490825653,0.8255202174186707,-0.149495929479599,0.18151170015335083,0.7671202421188354,-0.12411218881607056,A
0.19078703224658966,0.5333262085914612,4.433375977441756e-07,0.26422178745269775,0.5330932140350342,-0.003407783107832074,0.33750805258750916,0.5445772409439087,-0.029909910634160042,0.40081802010536194,0.5699143409729004,-0.06178400665521622,0.4496803283691406,0.5854502320289612,-0.09459377825260162,0.365469366312027,0.4676017463207245,-0.05290987342596054,0.4390615224838257,0.43585342168807983,-0.0859905332326889,0.4874165952205658,0.41109412908554077,-0.09587353467941284,0.5206370949745178,0.38852930068969727,-0.10178022086620331,0.3477555215358734,0.45740824937820435,-0.07259321212768555,0.45182645320892334,0.5163450241088867,-0.11306075006723404,0.42326921224594116,0.5644733309745789,-0.10855329036712646,0.3906259834766388,0.5817481279373169,-0.0946098119020462,0.31979480385780334,0.4741126000881195,-0.0912829115986824,0.39797914028167725,0.5642242431640625,-0.13002972304821014,0.3710048198699951,0.5990124940872192,-0.11613970249891281,0.33885544538497925,0.6090750694274902,-0.09705886989831924,0.2890293598175049,0.5029988884925842,-0.11074294149875641,0.3512495160102844,0.5788486003875732,-0.1475452333688736,0.3885442316532135,0.6210563778877258,-0.14803184568881989,0.4135628342628479,0.6486026048660278,-0.13880427181720734,A
